author,source_file,poem_index,poem_id,text_head,title,period,evidence_grade,basis
黄庭堅,poet.song.56000.json,1008,poet.song.56000.json#889,金盤厭飫五侯鯖，玉壺澆潑,次韵答楊子聞見贈,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1009,poet.song.56000.json#890,萬事不理問伯始，藉甚聲名,聞致政胡朝請多藏書以詩借書目,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1010,poet.song.56000.json#891,柳侯風味晚相見，衣袂頗薰,戲贈南安倅柳朝散,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1011,poet.song.56000.json#892,曲閣深房古屋頭，病僧枯几,題槐安閣,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1012,poet.song.56000.json#893,寂寥吾道付萬世，忍向時人,洪範以不合俗人題廳壁二絕句次韵和之  其一,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1013,poet.song.56000.json#894,埋沒高才築釣間，風雲未會,洪範以不合俗人題廳壁二絕句次韵和之  其二,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1014,poet.song.56000.json#895,二川來集南康郡，氣味相似,發贛上寄余洪範,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1015,poet.song.56000.json#896,半世交親隨逝水，幾人圖畫,次元明韵寄子由,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1016,poet.song.56000.json#897,蠆尾銀鈎寫珠玉，剡藤蜀繭,再次韵奉答子由,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1017,poet.song.56000.json#898,想見蘇耽携手僊，青山桑柘,再次韵寄子由,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1018,poet.song.56000.json#899,學得屠龍長縮手，鍊成五色,次韵寄上七兄,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1019,poet.song.56000.json#900,厨人清曉獻瓊糜，正是相如,和七兄山蕷湯,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1020,poet.song.56000.json#901,革囊南渡傳詩句，摹寫相思,同韵和元明兄知命弟九日相憶二首  其一,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1021,poet.song.56000.json#902,萬水千山厭問津，芭蕉林裏,同韵和元明兄知命弟九日相憶二首  其二,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1022,poet.song.56000.json#903,阿熊去我時，秋暑削甘瓜。,代書,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1023,poet.song.56000.json#904,二水奔奔鳴屋除，松林落日,雙澗寺二首  其一,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1024,poet.song.56000.json#905,山陿江深屋翠崖，夜鐘聲自,雙澗寺二首  其二,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1025,poet.song.56000.json#906,柿葉鋪庭紅顆秋，薰爐沈水,睡起,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1026,poet.song.56000.json#907,江南江北木葉黄，五湖歸雁,奉送周元翁鎖吉州司法廳赴禮部試,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1027,poet.song.56000.json#908,齋閤寒麝薰，書帙映斜景。,飲潤父家,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1028,poet.song.56000.json#909,昏昏迷簿領，勿勿貴晷景。,次前韵寄潤父,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1029,poet.song.56000.json#910,遙知謝法曹，詩句多夏景。,送酒與周法曹用前韵,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1030,poet.song.56000.json#911,鼓吹喧江雨不開，丹楓落葉,出迎使客質明放船自瓦窯歸,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1031,poet.song.56000.json#912,鵬飛鯤化未即逍遙游，龍章,次韵和答孔毅甫,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1032,poet.song.56000.json#913,鑒中之髮蒲柳望秋衰，眼中,再用舊韵寄孔毅甫,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1033,poet.song.56000.json#914,燕寢著爐香，愔愔閒窗闥。,二月二日曉夢會于廬陵西齋作寄陳適用,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1034,poet.song.56000.json#915,廬陵政事無全牛，恐是漢時,長句謝陳適用惠送吳南雄所贈紙,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1035,poet.song.56000.json#916,日月如驚鴻，歸燕不及社。,寄陳適用,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1036,poet.song.56000.json#917,歲年豐稻秔，井邑盛煙火。,寄懷元翁,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1037,poet.song.56000.json#918,花光漸寒食，木燧催國火。,對酒次前韵寄懷元翁,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1038,poet.song.56000.json#919,嘆息侯嬴老，尉曹鞍馬疲。,侯尉之吉水覆按未歸三日泥雨戲成寄之,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1039,poet.song.56000.json#920,舫齋蒼竹雨聲中，一曲琵琶,侯尉家聽琵琶,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1040,poet.song.56000.json#921,公移猥甚叢生筍，訟牒紛如,寄袁守廖獻卿,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1041,poet.song.56000.json#922,春去懷賢感物多，飛花高下,廖袁州次韵見答并寄黄靖國再生傳次韵寄之,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1042,poet.song.56000.json#923,袁州司法多兼局，日暮歸來,袁州劉司法亦和予摩字詩因次韵寄之,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1043,poet.song.56000.json#924,傾懷相見開城府，取意閒談,次韵奉答吉老并寄何君庸,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1044,poet.song.56000.json#925,詩題怨鶴與驚猿，一幅溪藤,次韵奉答廖袁州懷舊隠之詩,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1045,poet.song.56000.json#926,公家簿領如雞棲，私家田園,上權郡孫承議,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1046,poet.song.56000.json#927,春蔬照映庾郎貧，遣騎持籠,奉和孫奉議謝送菜,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1047,poet.song.56000.json#928,人生欲長存，日月不肯遲。,和孫公善李仲同金櫻餌唱酬二首  其一,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1048,poet.song.56000.json#929,假守富春公，秋毫聽民詞。,和孫公善李仲同金櫻餌唱酬二首  其二,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1049,poet.song.56000.json#930,道在東西祖，詩如大小山。,答余洪範二首  其一,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1050,poet.song.56000.json#931,懸磬齋厨數米炊，貧中氣味,答余洪範二首  其二,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1051,poet.song.56000.json#932,飛廉决雲開白日，頓撼天地,三月乙巳來賦鹽萬歲鄉且蒐獮匿賦之家晏飯此舍遂留宿是日大風自采菊苗薦湯餠二首  其一,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1052,poet.song.56000.json#933,幽叢秀色可攬擷，煮餠菊苗,三月乙巳來賦鹽萬歲鄉且蒐獮匿賦之家晏飯此舍遂留宿是日大風自采菊苗薦湯餠二首  其二,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1053,poet.song.56000.json#934,至靜在平氣，至神惟順心。,題高君正適軒,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1054,poet.song.56000.json#935,雨斷山川明，花深鳥烏樂。,寄李次翁,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1055,poet.song.56000.json#936,只今漢龐公，白髮佐州郡。,四月戊申賦鹽萬歲山中仰懷外舅謝師厚,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1056,poet.song.56000.json#937,城頭渡可涉，早禾渡可斟。,癸丑宿早禾渡僧舍,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1057,poet.song.56000.json#938,暮發白下地，暝投觀山宿。,宿觀山,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1058,poet.song.56000.json#939,黄霧冥冥小石門，苔衣草路,上大蒙籠,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1059,poet.song.56000.json#940,刀坑石如刀，勞坑人馬勞。,勞坑入前城,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1060,poet.song.56000.json#941,稅輿陟高岡，却立倚天壁。,乙卯宿清泉寺,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1061,poet.song.56000.json#942,山農居負山，呼集來苦遲。,丙辰仍宿清泉寺,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1062,poet.song.56000.json#943,鐘磬秋山靜，爐香沉水寒。,丁巳宿寶石寺,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1063,poet.song.56000.json#944,從學晚聞道，謀官無見功。,己未過太湖僧寺得宗汝爲書寄山蕷白酒長韵詩寄答,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1064,poet.song.56000.json#945,谷底一墟落，地形如盎盆。,庚申宿觀音院,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1065,poet.song.56000.json#946,羣山黛新染，蒙氣寒鬰鬰。,辛酉憩刀坑口,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1066,poet.song.56000.json#947,窮鄉阻地險，篁竹嘯夔魖。,金刀坑迎將家待追漿坑十餘戶山農不至因題其壁,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1067,poet.song.56000.json#948,白髮霏霏雪點斑，朱櫻忽忽,次韵漢公招七兄,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1068,poet.song.56000.json#949,琳宮接叢霄，淥水連翠微。,寄題安福李令適軒,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1069,poet.song.56000.json#950,宮殿繞風煙，江山壯城郭。,寄題安福李令先春閣,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1070,poet.song.56000.json#951,淵明喜種菊，子猷喜種竹。,寄題安福李令愛竹堂,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1071,poet.song.56000.json#952,丹楹刻桷上崢嶸，表裏江山,題安福李令朝華亭,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1072,poet.song.56000.json#953,癡兒了却公家事，快閣東西,登快閣,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1073,poet.song.56000.json#954,山寒江冷丹楓落，爭渡行人,和李才甫先輩快閣五首  其一,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1074,poet.song.56000.json#955,赤欄終日倚西風，山色挼藍,和李才甫先輩快閣五首  其二,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1075,poet.song.56000.json#956,長江淡淡吞天去，甲子隨波,和李才甫先輩快閣五首  其三,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1076,poet.song.56000.json#957,雲橫章貢雨翻盆，寺下江深,和李才甫先輩快閣五首  其四,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1077,poet.song.56000.json#958,西南佳氣浮馬祖，東北祥風,和李才甫先輩快閣五首  其五,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1078,poet.song.56000.json#959,去年對月廬陵郡，醉留歌舞,八月十四日夜刀坑口對月奉寄王子難子聞適用,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1079,poet.song.56000.json#960,彫陂之水清且泚，屈爲印文,彫陂,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1080,poet.song.56000.json#961,少來不食蟻丘漿，老去得意,幾復寄檳榔且答詩勸予同種復次韵寄之,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1081,poet.song.56000.json#962,皺面黄鬚已一翁，樽前猶發,黄幾復自海上寄惠金液三十兩且曰唯有德之士宜享將以排蕩陰邪守衛真火幸不以凡物畜之戲答,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1082,poet.song.56000.json#963,蠻煙雨裏紅千樹，逐水排痰,幾道復覓檳榔,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1083,poet.song.56000.json#964,誰憐湖海士，白髮夜窗檠。,次韵幾復答予所贈三物三首 石燈檠,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1084,poet.song.56000.json#965,絕域薔薇露，他山菡萏爐。,次韵幾復答予所贈三物三首 石博山,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1085,poet.song.56000.json#966,九原誰復起，糟魄未傳心。,次韵幾復答予所贈三物三首 石刻,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1086,poet.song.56000.json#967,淺色官醅昨夜篘，一樽聊付,送酒與畢大夫,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1087,poet.song.56000.json#968,膏火煎熬無妄災，就陰息迹,喜太守畢朝散致政,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1088,poet.song.56000.json#969,明如九井璜，美如三危露。,次韵道輔雙嶺見寄三疊  其一,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1089,poet.song.56000.json#970,生涯魚吹沫，文彩豹藏霧。,次韵道輔雙嶺見寄三疊  其二,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1090,poet.song.56000.json#971,蓮塘倒箭靫，桂影凉霜兔。,次韵道輔雙嶺見寄三疊  其三,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1091,poet.song.56000.json#972,我老倦多故，心期馬少游。,次韵章禹直魏道輔贈答之詩,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1092,poet.song.56000.json#973,歲華其將晚，霜葉不可風。,次韵道輔旅懷見寄,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1093,poet.song.56000.json#974,堂堂陽元公，人物妙晉東。,和答魏道輔寄懷十首  其一,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1094,poet.song.56000.json#975,平生弄翰墨，客事半九州。,和答魏道輔寄懷十首  其二,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1095,poet.song.56000.json#976,雷行萬物春，天震而地撼。,和答魏道輔寄懷十首  其三,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1096,poet.song.56000.json#977,劍埋豐城獄，氣與牛斗平。,和答魏道輔寄懷十首  其四,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1097,poet.song.56000.json#978,別時燕辭屋，草黄秋半分。,和答魏道輔寄懷十首  其五,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1098,poet.song.56000.json#979,排江鬼瞰室，貫朽粟紅陳。,和答魏道輔寄懷十首  其六,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1099,poet.song.56000.json#980,赤豹負文章，歲晚智剞劂。,和答魏道輔寄懷十首  其七,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1100,poet.song.56000.json#981,猛虎倚山號，强梁不敢前。,和答魏道輔寄懷十首  其八,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1101,poet.song.56000.json#982,生涯共七十，去日良已半。,和答魏道輔寄懷十首  其九,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1102,poet.song.56000.json#983,明駝思千里，駑馬怯負荷。,和答魏道輔寄懷十首  其一○,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1103,poet.song.56000.json#984,攀檻朱雲頭未白，不知流落,倉後酒正廳昔唐林夫謫官所作十一月己卯余納秋租隔牆芙蓉盛開,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1104,poet.song.56000.json#985,黄花事了綠叢霜，蟋蟀催寒,吉老受秋租輒成長句,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1105,poet.song.56000.json#986,今日僕姑晴自語，愁陰前日,再次韵和吉老,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1106,poet.song.56000.json#987,播糠瞇眼丞良苦，鳴鼓連村,招吉老子範觀梅花,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1107,poet.song.56000.json#988,白髮尉曹能挽弓，著鞭跨馬,子範徼巡諸鄉捕逐羣盜幾盡輒作長句勞苦行李,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1108,poet.song.56000.json#989,地方百里身南面，翻手冷霜,送徐隠父宰餘干二首  其一,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1109,poet.song.56000.json#990,天上麒麟來下瑞，江南橘柚,送徐隠父宰餘干二首  其二,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1110,poet.song.56000.json#991,主簿看梅落雪中，閨人應賦,次韵君庸寓慈雲寺待韶惠錢不至,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1111,poet.song.56000.json#992,主簿朝衣如敗荷，高懷千尺,次韵奉答存道主簿,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1112,poet.song.56000.json#993,撲屋陰風雪作團，織蒲投我,從時中乞蒲團,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1113,poet.song.56000.json#994,公退蒲團坐後亭，短日松風,奉送時中攝東曹獄掾,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1114,poet.song.56000.json#995,陽山老藤截玉肪，烏田翠竹,奉答茂衡惠紙長句,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1115,poet.song.56000.json#996,嗟來茂衡，學道如登。欲與,雜言贈羅茂衡,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1116,poet.song.56000.json#997,國工裁白璧，巧冶鑄干將。,寄晁元忠十首  其一,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1117,poet.song.56000.json#998,子雲賦逐貧，退之文送窮。,寄晁元忠十首  其二,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.56000.json,1118,poet.song.56000.json#999,沙擁大江水，泥封函谷關。,寄晁元忠十首  其三,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1119,poet.song.57000.json#0,河清無人待，蘭芳無人采。,寄晁元忠十首  其四,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1120,poet.song.57000.json#1,楚宮細腰死，長安眉半額。,寄晁元忠十首  其五,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1121,poet.song.57000.json#2,北書來無期，雁不到梅嶺。,寄晁元忠十首  其六,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1122,poet.song.57000.json#3,濟岱有佳人，肌膚若冰雪。,寄晁元忠十首  其七,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1123,poet.song.57000.json#4,山公懷涇渭，濬沖遭鑒賞。,寄晁元忠十首  其八,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1124,poet.song.57000.json#5,蛾眉在蒿萊，金玉千里音。,寄晁元忠十首  其九,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1125,poet.song.57000.json#6,臨川往長懷，神交可心晤。,寄晁元忠十首  其一○,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1126,poet.song.57000.json#7,我田失耕耘，歲暮拾枯萁。,次韵晁元忠西歸十首  其一,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1127,poet.song.57000.json#8,聖莫如東家，長年困行路。,次韵晁元忠西歸十首  其二,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1128,poet.song.57000.json#9,前有熊羆咆，後有虎豹號。,次韵晁元忠西歸十首  其三,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1129,poet.song.57000.json#10,麗姬封人子，弄影愛朝日。,次韵晁元忠西歸十首  其四,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1130,poet.song.57000.json#11,怨句識之推，商歌知甯戚。,次韵晁元忠西歸十首  其五,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1131,poet.song.57000.json#12,熱避惡木陰，渴辭盜泉水。,次韵晁元忠西歸十首  其六,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1132,poet.song.57000.json#13,腰垂九井璜，耳著明月璫。,次韵晁元忠西歸十首  其七,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1133,poet.song.57000.json#14,風雨去家行，手龜面黧黑。,次韵晁元忠西歸十首  其八,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1134,poet.song.57000.json#15,人言貧在家，殊勝富作客。,次韵晁元忠西歸十首  其九,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1135,poet.song.57000.json#16,開田望食麥，春隴無秀色。,次韵晁元忠西歸十首  其一○,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1136,poet.song.57000.json#17,洛下斑竹筍，花時壓鮭菜。,食筍十韵,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1137,poet.song.57000.json#18,北饌厭羊酪，南庖豐筍菜。,蕭巽葛敏修二學子和予食筍詩次韵答之二首  其一,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1138,poet.song.57000.json#19,韭黄照春盤，菰白媚秋菜。,蕭巽葛敏修二學子和予食筍詩次韵答之二首  其二,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1139,poet.song.57000.json#20,人笑庾郎貧，滿胸飯寒菜。,胡朝請見和復次韵,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1140,poet.song.57000.json#21,韭苗香煮餠，野老不知春。,立春,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1141,poet.song.57000.json#22,吉州司戶官雖小，曾屈詩人,寄舒申之戶曹,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1142,poet.song.57000.json#23,鳥啼花動却春寒，雨壓青旗,次韵杜仲觀二絕  其一,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1143,poet.song.57000.json#24,重簾複幕和風雨，無奈催沽,次韵杜仲觀二絕  其二,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1144,poet.song.57000.json#25,短舞朱裙愜醉看，惜公官守,再次韵  其一,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1145,poet.song.57000.json#26,詩家二杜見仍雲，佳句風流,再次韵  其二,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1146,poet.song.57000.json#27,花發社公雨，陰寒殊未開。,社日奉寄君庸主簿,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1147,poet.song.57000.json#28,肌膚冰雪薰沉水，百草千花,觀王主簿家酴醾,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1148,poet.song.57000.json#29,漢宮嬌額半塗黄，入骨濃薰,酴醾,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1149,poet.song.57000.json#30,雨罷山澤明，日長花柳困。,元翁坐中見次元寄到和孔四飲王夔玉家長韵因次韵率元翁同作寄湓城,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1150,poet.song.57000.json#31,書帙蠹魚乾，爐香眠鴨困。,再次孔四韵寄懷元翁兄弟并致問毅甫,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1151,poet.song.57000.json#32,爲吏三年弄文墨，草萊心徑,次韵元翁從王夔玉借書,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1152,poet.song.57000.json#33,五老峰前萬頃江，女兒浦口,學元翁作女兒浦口詩,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1153,poet.song.57000.json#34,素琴聲在時能聽，白鳥盟寒,去歲和元翁重到雙澗寺觀余兄弟題詩之篇總忘收錄病中記憶成此詩,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1154,poet.song.57000.json#35,市聲故在耳，一原謝塵埃。,次韵周法曹遊青原山寺,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1155,poet.song.57000.json#36,水旱國代有，人神理本通。,次韵曾都曹喜雨,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1156,poet.song.57000.json#37,雞塒啄雁如鴐鵝，萬里天衢,戲題曾處善尉廳二首 超然臺,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1157,poet.song.57000.json#38,茅茨中安一牀寂，天女原非,戲題曾處善尉廳二首 不動菴,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1158,poet.song.57000.json#39,李侯湖海士，瓜葛附婚友。,寄上高李令懷道,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1159,poet.song.57000.json#40,虎豹文章非一斑，乳雉五色,謝文灝元豐上文藁,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1160,poet.song.57000.json#41,八月梨棗紅，繞牆風自落。,讀方言,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1161,poet.song.57000.json#42,道同一指馬，心解廢耳目。,次韵秋郊晚望,unknown,-,语料无编年字段且题面无年代线索
黄庭堅,poet.song.57000.json,1162,poet.song.57000.json#43,春風倚樽俎，綠髮少年時。,次韵周德夫經行不相見之詩,unknown,-,语料无编年字段且题面无年代线索
